ArtID;NavnDansk;LatArt
7799;;Chara virgata var. annulata
7800;;Chara virgata var. bulbillifera
7801;;Chara virgata var. verrucosa
7802;almindelig kransnål;Chara vulgaris 
7803;;Chara vulgaris var. contraria
7804;;Chara vulgaris var. denudata
7805;;Chara vulgaris var. hispidula
7806;;Chara vulgaris var. longibracteata
7807;;Chara vulgaris var. papillata
7808;;Chara vulgaris var. vulgaris
7809;kransnålealgefamilien;Characeae
7810;grønne trådalger;Chlorophyceae indet.
7811;vandhårslægten;Cladophora
7812;;Cladophora aegagropila
7813;;Cladophora fracta
7814;dusk-vandhår;Cladophora glomerata
7815;;Cladophora sauteri
7816;;Cladophora sericea
7817;vandhårfamilien;Cladophoraceae
7818;blågrønne trådalger;Cyanophycera indet.
7819;;Draparnaldia
7820;;Draparnaldia mutabilis
7821;bruntrådfamilien;Ectocarpaceae
7822;bruntrådslægten;Ectocarpus
7823;bruntråd (fedtemøg);Ectocarpus siliculosus
7824;rørhindeslægten;Enteromorpha
7825;;Enteromorpha flexuosa
7826;tarm-rørhinde;Enteromorpha intestinalis 
7827;hildenbrandia;Hildenbrandia
7828;;Hildenbrandia rivularis
7829;hildenbrandiafamilien;Hildenbrandiaceae
7830;vandnetfamilien;Hydrodictyaceae
7831;;Hydrodictyon
7832;vandnet;Hydrodictyon reticulatum
7833;;Lamprothamnium
7834;;Lamprothamnium papulosum
7835;strømtrådslægten;Lemanea
7836;strømtråd;Lemanea fluviatilis
7837;strømtrådfamilien;Lemaneaceae
7838;;Mougeotia
7839;glanstrådslægten;Nitella
7840;bugtet glanstråd;Nitella flexilis
7841;;Nitella translucens
7842;;Nitellopsis
7843;stjernetråd;Nitellopsis obtusa 
7844;skyfald;Nostoc
7845;Søblomme;Nostoc pruniforme
7846;Skyfald;Nostoc zetterstedtii
7847;skyfaldfamilien;Nostocaceae
7848;;Oedogoniaceae
7849;;Oedogonium
7850;duntangslægten;Pilayella
7851;duntang;Pilayella littoralis
7852;;Rhizoclonium
7853;;Siphonocladales
7854;slimtrådslægten;Spirogyra
7855;;Stigeoclonium
7856;;Stigeocloniumceae
7857;;Tolypella
7858;redetråd;Tolypella nidifica
7859;;Tolypella nidifica var. glomerata
7860;;Tolypotrix
7861;;Tolypotrix distorta
7862;trådalger;
7863;grønbæltefamilien;Ulotrichaceae
7864;Grønbælte;Ulothrix
7865;søsalatslægten;Ulva
7866;søsalat;Ulva lactuca
7867;søsalatfamilien;Ulvaceae
7868;;Ulvaria
7869;mørk fjordsalat;Ulvaria fusca
7870;gulgrønalgeslægten;Vaucheria
7871;gulgrønne trådalger;Xanthophyceae indet.
7872;;Zygnemataceae
7873;;Anagallis arvensis ssp. arvensis
10004;bredøret flagermus;Barbastella barbastellus
10006;damflagermus;Myotis dasycneme
10007;bechsteins flagermus;Myotis bechsteini
10008;brandts flagermus;Myotis brandti
10009;vandflagermus;Myotis daubentonii
10010;skægflagermus;Myotis mystacinus
10011;frynseflagermus;Myotis nattereri
10013;brunflagermus;Nyctalus noctula
10014;leislers flagermus;Nyctalus leisleri
10016;langøret flagermus;Plecotus auritus
10018;sydflagermus;Eptesicus serotinus
10019;nordflagermus;Eptesicus nilssoni
10021;skimmelflagermus;Vespertilio murinus
10023;dværgflagermus;Pipistrellus pygmaeus
10024;pipistrelflagermus;Pipistrellus pipistrellus
10025;troldflagermus;Pipistrellus nathusii
10029;hasselmus;Muscardinus avellarius
10032;birkemus;Sicista betulina
10035;bæver;Castor fiber
10038;mosegris;Arvicola terrestris
10042;odder;Lutra lutra
10044;skov-mår;Martes martes
10045;hus-mår;Martes foinea
10047;lækat/hermelin;Mustela erminea
10048;brud;Mustela nivalis
10053;grævling;Meles meles
10055;ilder;Putorius putorius
10058;ræv;Vulpes vulpes
10061;gråsæl;Halichoerus gryphus
10063;spættet sæl;Phoca vitulina
10067;marsvin;Phocoena phocoena
11001;europæisk sumpskildpadde;Emys orbicularis
11002;markfirben;Lacerta agilis
11003;glatsnog;Coronella austriaca
11007;stålorm;Anguis fragilis
11008;snog;Natrix natrix
11009;hugorm;Vipera berus
11010;æskulapsnog;Zamenis longissimus
11011;almindeligt firben;Zootoca vivipara
12003;bjergsalamander;Triturus alpestris
12004;stor vandsalamander;Triturus cristatus
12005;lille vandsalamander;Triturus vulgaris
12008;løvfrø;Hyla arborea
12010;klokkefrø;Bombina bombina
12012;løgfrø;Pelobates fuscus
12014;skrubtudse;Bufo bufo
12015;strandtudse;Bufo calamita
12016;grønbroget tudse;Bufo viridis
12019;butsnudet frø;Rana temporaria
12020;spidssnudet frø;Rana arvalis
12021;springfrø;Rana dalmatina
12023;grøn frø;Rana esculenta
12024;latterfrø;Rana ridibunda
13013;lille lappedykker;Tachybaptus ruficollis
13017;gråstrubet lappedykker;Podiceps grisegena
13018;toppet lappedykker;Podiceps cristatus
13019;nordisk lappedykker;Podiceps auritus
13020;sorthalset lappedykker;Podiceps nigricollis
13029;mallemuk;Fulmarus glacialis
13056;skarv;Phalacrocorax carbo
13068;rørdrum;Botaurus stellaris
13085;fiskehejre;Ardea cinerea
13088;sort stork;Ciconia nigra
13089;hvid stork;Ciconia ciconia
13094;skestork;Platalea leucorodia
13102;knopsvane;Cygnus olor
13104;sangsvane;Cygnus cygnus
13109;sædgås;Anser fabalis
